unique_id,ds,y,method,anomaly_score,is_anomaly
air_passengers,1958-11-01,310,seasonal_diff_zscore,1.5164646346853472,False
air_passengers,1958-12-01,337,seasonal_diff_zscore,1.7430332048930053,False
air_passengers,1959-01-01,360,seasonal_diff_zscore,0.6668324964066298,False
air_passengers,1959-02-01,342,seasonal_diff_zscore,0.4402639261989718,False
air_passengers,1959-03-01,406,seasonal_diff_zscore,0.6925789248393182,False
air_passengers,1959-04-01,396,seasonal_diff_zscore,0.9191474950469761,False
air_passengers,1959-05-01,420,seasonal_diff_zscore,1.4289267780142065,False
air_passengers,1959-06-01,472,seasonal_diff_zscore,0.2960839269759166,False
air_passengers,1959-07-01,548,seasonal_diff_zscore,1.4289267780142065,False
air_passengers,1959-08-01,559,seasonal_diff_zscore,1.259000350358463,False
air_passengers,1959-09-01,463,seasonal_diff_zscore,1.5422110631180355,False
air_passengers,1959-10-01,407,seasonal_diff_zscore,0.9191474950469761,False
air_passengers,1959-11-01,362,seasonal_diff_zscore,1.145716065254634,False
air_passengers,1959-12-01,405,seasonal_diff_zscore,2.051990346085266,False
air_passengers,1960-01-01,417,seasonal_diff_zscore,1.4289267780142065,False
air_passengers,1960-02-01,391,seasonal_diff_zscore,0.9757896375988906,False
air_passengers,1960-03-01,419,seasonal_diff_zscore,1.0633274942700313,False
air_passengers,1960-04-01,461,seasonal_diff_zscore,1.8820639184295225,False
air_passengers,1960-05-01,472,seasonal_diff_zscore,1.145716065254634,False
air_passengers,1960-06-01,535,seasonal_diff_zscore,1.7687796333256935,False
air_passengers,1960-07-01,622,seasonal_diff_zscore,2.3918432013967528,False
air_passengers,1960-08-01,606,seasonal_diff_zscore,0.8625053524950616,False
air_passengers,1960-09-01,508,seasonal_diff_zscore,0.7492210673912326,False
air_passengers,1960-10-01,461,seasonal_diff_zscore,1.259000350358463,False
air_passengers,1960-11-01,390,seasonal_diff_zscore,0.2136953559913138,False
air_passengers,1960-12-01,432,seasonal_diff_zscore,0.2703374985432283,False
air_passengers,1949-01-01,112,monthly_robust_iqr,111.0,False
air_passengers,1949-02-01,118,monthly_robust_iqr,96.5,False
air_passengers,1949-03-01,132,monthly_robust_iqr,119.5,False
air_passengers,1949-04-01,129,monthly_robust_iqr,123.0,False
air_passengers,1949-05-01,121,monthly_robust_iqr,131.0,False
air_passengers,1949-06-01,135,monthly_robust_iqr,154.5,False
air_passengers,1949-07-01,148,monthly_robust_iqr,185.0,False
air_passengers,1949-08-01,148,monthly_robust_iqr,172.0,False
air_passengers,1949-09-01,136,monthly_robust_iqr,149.5,False
air_passengers,1949-10-01,119,monthly_robust_iqr,132.5,False
air_passengers,1949-11-01,104,monthly_robust_iqr,116.0,False
air_passengers,1949-12-01,118,monthly_robust_iqr,135.5,False
air_passengers,1950-01-01,115,monthly_robust_iqr,108.0,False
air_passengers,1950-02-01,126,monthly_robust_iqr,88.5,False
air_passengers,1950-03-01,141,monthly_robust_iqr,110.5,False
air_passengers,1950-04-01,135,monthly_robust_iqr,117.0,False
air_passengers,1950-05-01,125,monthly_robust_iqr,127.0,False
air_passengers,1950-06-01,149,monthly_robust_iqr,140.5,False
air_passengers,1950-07-01,170,monthly_robust_iqr,163.0,False
air_passengers,1950-08-01,170,monthly_robust_iqr,150.0,False
air_passengers,1950-09-01,158,monthly_robust_iqr,127.5,False
air_passengers,1950-10-01,133,monthly_robust_iqr,118.5,False
air_passengers,1950-11-01,114,monthly_robust_iqr,106.0,False
air_passengers,1950-12-01,140,monthly_robust_iqr,113.5,False
air_passengers,1951-01-01,145,monthly_robust_iqr,78.0,False
air_passengers,1951-02-01,150,monthly_robust_iqr,64.5,False
air_passengers,1951-03-01,178,monthly_robust_iqr,73.5,False
air_passengers,1951-04-01,163,monthly_robust_iqr,89.0,False
air_passengers,1951-05-01,172,monthly_robust_iqr,80.0,False
air_passengers,1951-06-01,178,monthly_robust_iqr,111.5,False
air_passengers,1951-07-01,199,monthly_robust_iqr,134.0,False
air_passengers,1951-08-01,199,monthly_robust_iqr,121.0,False
air_passengers,1951-09-01,184,monthly_robust_iqr,101.5,False
air_passengers,1951-10-01,162,monthly_robust_iqr,89.5,False
air_passengers,1951-11-01,146,monthly_robust_iqr,74.0,False
air_passengers,1951-12-01,166,monthly_robust_iqr,87.5,False
air_passengers,1952-01-01,171,monthly_robust_iqr,52.0,False
air_passengers,1952-02-01,180,monthly_robust_iqr,34.5,False
air_passengers,1952-03-01,193,monthly_robust_iqr,58.5,False
air_passengers,1952-04-01,181,monthly_robust_iqr,71.0,False
air_passengers,1952-05-01,183,monthly_robust_iqr,69.0,False
air_passengers,1952-06-01,218,monthly_robust_iqr,71.5,False
air_passengers,1952-07-01,230,monthly_robust_iqr,103.0,False
air_passengers,1952-08-01,242,monthly_robust_iqr,78.0,False
air_passengers,1952-09-01,209,monthly_robust_iqr,76.5,False
air_passengers,1952-10-01,191,monthly_robust_iqr,60.5,False
air_passengers,1952-11-01,172,monthly_robust_iqr,48.0,False
air_passengers,1952-12-01,194,monthly_robust_iqr,59.5,False
air_passengers,1953-01-01,196,monthly_robust_iqr,27.0,False
air_passengers,1953-02-01,196,monthly_robust_iqr,18.5,False
air_passengers,1953-03-01,236,monthly_robust_iqr,15.5,False
air_passengers,1953-04-01,235,monthly_robust_iqr,17.0,False
air_passengers,1953-05-01,229,monthly_robust_iqr,23.0,False
air_passengers,1953-06-01,243,monthly_robust_iqr,46.5,False
air_passengers,1953-07-01,264,monthly_robust_iqr,69.0,False
air_passengers,1953-08-01,272,monthly_robust_iqr,48.0,False
air_passengers,1953-09-01,237,monthly_robust_iqr,48.5,False
air_passengers,1953-10-01,211,monthly_robust_iqr,40.5,False
air_passengers,1953-11-01,180,monthly_robust_iqr,40.0,False
air_passengers,1953-12-01,201,monthly_robust_iqr,52.5,False
air_passengers,1954-01-01,204,monthly_robust_iqr,19.0,False
air_passengers,1954-02-01,188,monthly_robust_iqr,26.5,False
air_passengers,1954-03-01,235,monthly_robust_iqr,16.5,False
air_passengers,1954-04-01,227,monthly_robust_iqr,25.0,False
air_passengers,1954-05-01,234,monthly_robust_iqr,18.0,False
air_passengers,1954-06-01,264,monthly_robust_iqr,25.5,False
air_passengers,1954-07-01,302,monthly_robust_iqr,31.0,False
air_passengers,1954-08-01,293,monthly_robust_iqr,27.0,False
air_passengers,1954-09-01,259,monthly_robust_iqr,26.5,False
air_passengers,1954-10-01,229,monthly_robust_iqr,22.5,False
air_passengers,1954-11-01,203,monthly_robust_iqr,17.0,False
air_passengers,1954-12-01,229,monthly_robust_iqr,24.5,False
air_passengers,1955-01-01,242,monthly_robust_iqr,19.0,False
air_passengers,1955-02-01,233,monthly_robust_iqr,18.5,False
air_passengers,1955-03-01,267,monthly_robust_iqr,15.5,False
air_passengers,1955-04-01,269,monthly_robust_iqr,17.0,False
air_passengers,1955-05-01,270,monthly_robust_iqr,18.0,False
air_passengers,1955-06-01,315,monthly_robust_iqr,25.5,False
air_passengers,1955-07-01,364,monthly_robust_iqr,31.0,False
air_passengers,1955-08-01,347,monthly_robust_iqr,27.0,False
air_passengers,1955-09-01,312,monthly_robust_iqr,26.5,False
air_passengers,1955-10-01,274,monthly_robust_iqr,22.5,False
air_passengers,1955-11-01,237,monthly_robust_iqr,17.0,False
air_passengers,1955-12-01,278,monthly_robust_iqr,24.5,False
air_passengers,1956-01-01,284,monthly_robust_iqr,61.0,False
air_passengers,1956-02-01,277,monthly_robust_iqr,62.5,False
air_passengers,1956-03-01,317,monthly_robust_iqr,65.5,False
air_passengers,1956-04-01,313,monthly_robust_iqr,61.0,False
air_passengers,1956-05-01,318,monthly_robust_iqr,66.0,False
air_passengers,1956-06-01,374,monthly_robust_iqr,84.5,False
air_passengers,1956-07-01,413,monthly_robust_iqr,80.0,False
air_passengers,1956-08-01,405,monthly_robust_iqr,85.0,False
air_passengers,1956-09-01,355,monthly_robust_iqr,69.5,False
air_passengers,1956-10-01,306,monthly_robust_iqr,54.5,False
air_passengers,1956-11-01,271,monthly_robust_iqr,51.0,False
air_passengers,1956-12-01,306,monthly_robust_iqr,52.5,False
air_passengers,1957-01-01,315,monthly_robust_iqr,92.0,False
air_passengers,1957-02-01,301,monthly_robust_iqr,86.5,False
air_passengers,1957-03-01,356,monthly_robust_iqr,104.5,False
air_passengers,1957-04-01,348,monthly_robust_iqr,96.0,False
air_passengers,1957-05-01,355,monthly_robust_iqr,103.0,False
air_passengers,1957-06-01,422,monthly_robust_iqr,132.5,False
air_passengers,1957-07-01,465,monthly_robust_iqr,132.0,False
air_passengers,1957-08-01,467,monthly_robust_iqr,147.0,False
air_passengers,1957-09-01,404,monthly_robust_iqr,118.5,False
air_passengers,1957-10-01,347,monthly_robust_iqr,95.5,False
air_passengers,1957-11-01,305,monthly_robust_iqr,85.0,False
air_passengers,1957-12-01,336,monthly_robust_iqr,82.5,False
air_passengers,1958-01-01,340,monthly_robust_iqr,117.0,False
air_passengers,1958-02-01,318,monthly_robust_iqr,103.5,False
air_passengers,1958-03-01,362,monthly_robust_iqr,110.5,False
air_passengers,1958-04-01,348,monthly_robust_iqr,96.0,False
air_passengers,1958-05-01,363,monthly_robust_iqr,111.0,False
air_passengers,1958-06-01,435,monthly_robust_iqr,145.5,False
air_passengers,1958-07-01,491,monthly_robust_iqr,158.0,False
air_passengers,1958-08-01,505,monthly_robust_iqr,185.0,False
air_passengers,1958-09-01,404,monthly_robust_iqr,118.5,False
air_passengers,1958-10-01,359,monthly_robust_iqr,107.5,False
air_passengers,1958-11-01,310,monthly_robust_iqr,90.0,False
air_passengers,1958-12-01,337,monthly_robust_iqr,83.5,False
air_passengers,1959-01-01,360,monthly_robust_iqr,137.0,False
air_passengers,1959-02-01,342,monthly_robust_iqr,127.5,False
air_passengers,1959-03-01,406,monthly_robust_iqr,154.5,False
air_passengers,1959-04-01,396,monthly_robust_iqr,144.0,False
air_passengers,1959-05-01,420,monthly_robust_iqr,168.0,False
air_passengers,1959-06-01,472,monthly_robust_iqr,182.5,False
air_passengers,1959-07-01,548,monthly_robust_iqr,215.0,False
air_passengers,1959-08-01,559,monthly_robust_iqr,239.0,False
air_passengers,1959-09-01,463,monthly_robust_iqr,177.5,False
air_passengers,1959-10-01,407,monthly_robust_iqr,155.5,False
air_passengers,1959-11-01,362,monthly_robust_iqr,142.0,False
air_passengers,1959-12-01,405,monthly_robust_iqr,151.5,False
air_passengers,1960-01-01,417,monthly_robust_iqr,194.0,False
air_passengers,1960-02-01,391,monthly_robust_iqr,176.5,False
air_passengers,1960-03-01,419,monthly_robust_iqr,167.5,False
air_passengers,1960-04-01,461,monthly_robust_iqr,209.0,False
air_passengers,1960-05-01,472,monthly_robust_iqr,220.0,False
air_passengers,1960-06-01,535,monthly_robust_iqr,245.5,False
air_passengers,1960-07-01,622,monthly_robust_iqr,289.0,False
air_passengers,1960-08-01,606,monthly_robust_iqr,286.0,False
air_passengers,1960-09-01,508,monthly_robust_iqr,222.5,False
air_passengers,1960-10-01,461,monthly_robust_iqr,209.5,False
air_passengers,1960-11-01,390,monthly_robust_iqr,170.0,False
air_passengers,1960-12-01,432,monthly_robust_iqr,178.5,False
air_passengers,1949-01-01,112,isolation_forest,0.581157926666228,True
air_passengers,1949-02-01,118,isolation_forest,0.5161916592645018,False
air_passengers,1949-03-01,132,isolation_forest,0.4903817437584058,False
air_passengers,1949-04-01,129,isolation_forest,0.4860475364551564,False
air_passengers,1949-05-01,121,isolation_forest,0.4960152295062646,False
air_passengers,1949-06-01,135,isolation_forest,0.4858271626744677,False
air_passengers,1949-07-01,148,isolation_forest,0.49741729593390566,False
air_passengers,1949-08-01,148,isolation_forest,0.5142290976495424,False
air_passengers,1949-09-01,136,isolation_forest,0.5176273446171017,False
air_passengers,1949-10-01,119,isolation_forest,0.5198339654607401,False
air_passengers,1949-11-01,104,isolation_forest,0.6175089711944074,True
air_passengers,1949-12-01,118,isolation_forest,0.5448103045900828,False
air_passengers,1950-01-01,115,isolation_forest,0.5701357775025483,False
air_passengers,1950-02-01,126,isolation_forest,0.524284524744674,False
air_passengers,1950-03-01,141,isolation_forest,0.5024038262140076,False
air_passengers,1950-04-01,135,isolation_forest,0.49844605978846146,False
air_passengers,1950-05-01,125,isolation_forest,0.5138758075046328,False
air_passengers,1950-06-01,149,isolation_forest,0.48646915747684605,False
air_passengers,1950-07-01,170,isolation_forest,0.4537273247881338,False
air_passengers,1950-08-01,170,isolation_forest,0.45436811794122167,False
air_passengers,1950-09-01,158,isolation_forest,0.48160809122663895,False
air_passengers,1950-10-01,133,isolation_forest,0.5213328573982862,False
air_passengers,1950-11-01,114,isolation_forest,0.5695711218182635,False
air_passengers,1950-12-01,140,isolation_forest,0.5406087888437394,False
air_passengers,1951-01-01,145,isolation_forest,0.5502087653931479,False
air_passengers,1951-02-01,150,isolation_forest,0.5020857090849333,False
air_passengers,1951-03-01,178,isolation_forest,0.48185840510566874,False
air_passengers,1951-04-01,163,isolation_forest,0.48542811153808646,False
air_passengers,1951-05-01,172,isolation_forest,0.5229081645145436,False
air_passengers,1951-06-01,178,isolation_forest,0.44649700780592044,False
air_passengers,1951-07-01,199,isolation_forest,0.4347541659057505,False
air_passengers,1951-08-01,199,isolation_forest,0.43324075900062503,False
air_passengers,1951-09-01,184,isolation_forest,0.45153387206476864,False
air_passengers,1951-10-01,162,isolation_forest,0.478754627789201,False
air_passengers,1951-11-01,146,isolation_forest,0.5287000703061077,False
air_passengers,1951-12-01,166,isolation_forest,0.49823591836830505,False
air_passengers,1952-01-01,171,isolation_forest,0.5054144781940894,False
air_passengers,1952-02-01,180,isolation_forest,0.46691297180134084,False
air_passengers,1952-03-01,193,isolation_forest,0.4584527734247169,False
air_passengers,1952-04-01,181,isolation_forest,0.45545870818855155,False
air_passengers,1952-05-01,183,isolation_forest,0.4542830732981075,False
air_passengers,1952-06-01,218,isolation_forest,0.4716649731739249,False
air_passengers,1952-07-01,230,isolation_forest,0.4339069183721554,False
air_passengers,1952-08-01,242,isolation_forest,0.45287825069779075,False
air_passengers,1952-09-01,209,isolation_forest,0.44608114861255466,False
air_passengers,1952-10-01,191,isolation_forest,0.44381360269817544,False
air_passengers,1952-11-01,172,isolation_forest,0.45832857520490633,False
air_passengers,1952-12-01,194,isolation_forest,0.474631084059299,False
air_passengers,1953-01-01,196,isolation_forest,0.4742949486045261,False
air_passengers,1953-02-01,196,isolation_forest,0.4568736522012389,False
air_passengers,1953-03-01,236,isolation_forest,0.4388019873741743,False
air_passengers,1953-04-01,235,isolation_forest,0.49482043761794703,False
air_passengers,1953-05-01,229,isolation_forest,0.45248363987016105,False
air_passengers,1953-06-01,243,isolation_forest,0.4452919234755793,False
air_passengers,1953-07-01,264,isolation_forest,0.4359079506981168,False
air_passengers,1953-08-01,272,isolation_forest,0.4328708642210419,False
air_passengers,1953-09-01,237,isolation_forest,0.43357662542685693,False
air_passengers,1953-10-01,211,isolation_forest,0.4586214618129196,False
air_passengers,1953-11-01,180,isolation_forest,0.49618764211852995,False
air_passengers,1953-12-01,201,isolation_forest,0.5244006701524272,False
air_passengers,1954-01-01,204,isolation_forest,0.5197165717575293,False
air_passengers,1954-02-01,188,isolation_forest,0.5587272587097563,False
air_passengers,1954-03-01,235,isolation_forest,0.49866204321181956,False
air_passengers,1954-04-01,227,isolation_forest,0.5442027821791702,False
air_passengers,1954-05-01,234,isolation_forest,0.46303491131787033,False
air_passengers,1954-06-01,264,isolation_forest,0.44726491660304235,False
air_passengers,1954-07-01,302,isolation_forest,0.4338171204480138,False
air_passengers,1954-08-01,293,isolation_forest,0.45165565193473634,False
air_passengers,1954-09-01,259,isolation_forest,0.4540493453674672,False
air_passengers,1954-10-01,229,isolation_forest,0.4592632588595396,False
air_passengers,1954-11-01,203,isolation_forest,0.4560346226038165,False
air_passengers,1954-12-01,229,isolation_forest,0.46994579074451404,False
air_passengers,1955-01-01,242,isolation_forest,0.489347080274042,False
air_passengers,1955-02-01,233,isolation_forest,0.46565959743520763,False
air_passengers,1955-03-01,267,isolation_forest,0.4445912218045016,False
air_passengers,1955-04-01,269,isolation_forest,0.43402996722131965,False
air_passengers,1955-05-01,270,isolation_forest,0.4311417695107484,False
air_passengers,1955-06-01,315,isolation_forest,0.43641485277159664,False
air_passengers,1955-07-01,364,isolation_forest,0.5034235388773095,False
air_passengers,1955-08-01,347,isolation_forest,0.4630596975588714,False
air_passengers,1955-09-01,312,isolation_forest,0.46914964404785636,False
air_passengers,1955-10-01,274,isolation_forest,0.4519146793670065,False
air_passengers,1955-11-01,237,isolation_forest,0.44548634119598923,False
air_passengers,1955-12-01,278,isolation_forest,0.5039106203572753,False
air_passengers,1956-01-01,284,isolation_forest,0.48828404562980193,False
air_passengers,1956-02-01,277,isolation_forest,0.4541370717039997,False
air_passengers,1956-03-01,317,isolation_forest,0.45046530001482155,False
air_passengers,1956-04-01,313,isolation_forest,0.4326257165742624,False
air_passengers,1956-05-01,318,isolation_forest,0.432605939753265,False
air_passengers,1956-06-01,374,isolation_forest,0.4900468444300956,False
air_passengers,1956-07-01,413,isolation_forest,0.4453048829526489,False
air_passengers,1956-08-01,405,isolation_forest,0.4757334297113954,False
air_passengers,1956-09-01,355,isolation_forest,0.43987915411104433,False
air_passengers,1956-10-01,306,isolation_forest,0.42962665414777046,False
air_passengers,1956-11-01,271,isolation_forest,0.4381909998820612,False
air_passengers,1956-12-01,306,isolation_forest,0.47202879214810595,False
air_passengers,1957-01-01,315,isolation_forest,0.4808013425703514,False
air_passengers,1957-02-01,301,isolation_forest,0.4654099532194259,False
air_passengers,1957-03-01,356,isolation_forest,0.4441792576090931,False
air_passengers,1957-04-01,348,isolation_forest,0.4364869047331678,False
air_passengers,1957-05-01,355,isolation_forest,0.429654652770763,False
air_passengers,1957-06-01,422,isolation_forest,0.44423361149357427,False
air_passengers,1957-07-01,465,isolation_forest,0.4728223908269539,False
air_passengers,1957-08-01,467,isolation_forest,0.5057811083834611,False
air_passengers,1957-09-01,404,isolation_forest,0.44778128215861784,False
air_passengers,1957-10-01,347,isolation_forest,0.44566643046014537,False
air_passengers,1957-11-01,305,isolation_forest,0.4347509957230458,False
air_passengers,1957-12-01,336,isolation_forest,0.4831810591844728,False
air_passengers,1958-01-01,340,isolation_forest,0.4920036404630631,False
air_passengers,1958-02-01,318,isolation_forest,0.47946798991234435,False
air_passengers,1958-03-01,362,isolation_forest,0.4996617051355982,False
air_passengers,1958-04-01,348,isolation_forest,0.5065489317361425,False
air_passengers,1958-05-01,363,isolation_forest,0.4870801177733276,False
air_passengers,1958-06-01,435,isolation_forest,0.5159179503336756,False
air_passengers,1958-07-01,491,isolation_forest,0.5431993668013915,False
air_passengers,1958-08-01,505,isolation_forest,0.5270834936376235,False
air_passengers,1958-09-01,404,isolation_forest,0.5558612839313873,False
air_passengers,1958-10-01,359,isolation_forest,0.49374094335597224,False
air_passengers,1958-11-01,310,isolation_forest,0.5077356111029562,False
air_passengers,1958-12-01,337,isolation_forest,0.5535858775666626,False
